class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21
up,0.2095761001110077,0.8928906917572021,-3.7296925370355893e-07,0.0,0.2588527202606201,0.7873096466064453,0.0007567301508970559,0.0,0.3325342535972595,0.7074788808822632,-0.00592581694945693,0.0,0.38650819659233093,0.6488324403762817,-0.01492761168628931,0.0,0.4099445939064026,0.587280809879303,-0.020705491304397583,0.0,0.3990118205547333,0.7729966640472412,-0.003953050822019577,0.0,0.4649563431739807,0.8148782253265381,-0.014643188565969467,0.0,0.44021910429000854,0.827704906463623,-0.022726332768797874,0.0,0.4093838334083557,0.8205137252807617,-0.026999568566679955,0.0,0.395651638507843,0.8420551419258118,-0.012873110361397266,0.0,0.45558109879493713,0.8799838423728943,-0.010757755488157272,0.0,0.43026086688041687,0.8857531547546387,-0.00779338926076889,0.0,0.3986702561378479,0.87692791223526,-0.008924447931349277,0.0,0.3833466172218323,0.9090428352355957,-0.02230035699903965,0.0,0.4335538446903229,0.9383676648139954,-0.015866976231336594,0.0,0.4108220338821411,0.9408048391342163,-0.0035822985228151083,0.0,0.38123857975006104,0.9323835372924805,8.646633068565279e-05,0.0,0.36609601974487305,0.9699662327766418,-0.03235144168138504,0.0,0.40729185938835144,0.9852825403213501,-0.022196738049387932,0.0,0.38648876547813416,0.9814537763595581,-0.005958640016615391,0.0,0.36287030577659607,0.9748626351356506,0.0035942806862294674,0.0
up,0.20853210985660553,0.8927724957466125,-3.8184930417628493e-07,0.0,0.25721582770347595,0.788476824760437,0.0005987390759401023,0.0,0.3318033814430237,0.7081073522567749,-0.004980666562914848,0.0,0.38611024618148804,0.6504351496696472,-0.012715591117739677,0.0,0.41023755073547363,0.5911605358123779,-0.017164060845971107,0.0,0.39947420358657837,0.7717860341072083,-0.0033431861083954573,0.0,0.4648277759552002,0.8153067231178284,-0.01353440247476101,0.0,0.4401896893978119,0.8274023532867432,-0.02120944857597351,0.0,0.4095934331417084,0.8193291425704956,-0.02543817088007927,0.0,0.39611130952835083,0.8408915996551514,-0.012109385803341866,0.0,0.4556121528148651,0.8796661496162415,-0.0098695894703269,0.0,0.4304868280887604,0.885237991809845,-0.006851294543594122,0.0,0.39951270818710327,0.8761028051376343,-0.008061542175710201,0.0,0.38367846608161926,0.9083812236785889,-0.021431829780340195,0.0,0.4338933229446411,0.9387745261192322,-0.01573212817311287,0.0,0.4108606278896332,0.9409447312355042,-0.003532532136887312,0.0,0.38172447681427,0.9320194721221924,0.00026715462445281446,0.0,0.3661302328109741,0.9699867963790894,-0.03133745491504669,0.0,0.40757936239242554,0.9855471253395081,-0.021896647289395332,0.0,0.38667839765548706,0.9817498922348022,-0.005910931620746851,0.0,0.3635055422782898,0.9750284552574158,0.0035311898682266474,0.0
up,0.20903821289539337,0.8969178795814514,-3.7479364323189657e-07,0.0,0.2558305263519287,0.7883952260017395,0.0005694828578270972,0.0,0.32925817370414734,0.7056975364685059,-0.004897925537079573,0.0,0.38307470083236694,0.6462500095367432,-0.012382726185023785,0.0,0.40771812200546265,0.586866021156311,-0.016432587057352066,0.0,0.39795300364494324,0.7702991962432861,-0.002485949546098709,0.0,0.46506813168525696,0.8135312795639038,-0.011111143045127392,0.0,0.4388004243373871,0.8256289958953857,-0.017562083899974823,0.0,0.40783631801605225,0.8174571394920349,-0.020907588303089142,0.0,0.39473915100097656,0.8398024439811707,-0.010284737683832645,0.0,0.4552895724773407,0.8770453333854675,-0.006098122801631689,0.0,0.4292658567428589,0.8827322721481323,-0.0023488521110266447,0.0,0.3978745937347412,0.8742624521255493,-0.0032545370049774647,0.0,0.38291847705841064,0.9078122973442078,-0.01854581944644451,0.0,0.4335085153579712,0.9344397783279419,-0.011079357005655766,0.0,0.41045257449150085,0.9375829696655273,0.0010124900145456195,0.0,0.3811298906803131,0.930554986000061,0.0045540970750153065,0.0,0.3671789765357971,0.9701393842697144,-0.027308324351906776,0.0,0.4089720845222473,0.9806893467903137,-0.01597002148628235,0.0,0.3875046968460083,0.9777109622955322,0.0004883689107373357,0.0,0.36382848024368286,0.9737052321434021,0.01001499593257904,0.0
up,0.21344728767871857,0.8850513100624084,-3.990143966348114e-07,0.0,0.26160332560539246,0.7842249274253845,-0.003348426427692175,0.0,0.3346884846687317,0.7056615948677063,-0.010781072080135345,0.0,0.3872186541557312,0.6480379700660706,-0.01961437240242958,0.0,0.4102168381214142,0.587663471698761,-0.02502092905342579,0.0,0.4015624225139618,0.7732244729995728,-0.008742989972233772,0.0,0.4666672646999359,0.8175769448280334,-0.02079688012599945,0.0,0.4393622875213623,0.8219290375709534,-0.02904553711414337,0.0,0.4079643487930298,0.8103498220443726,-0.03357045724987984,0.0,0.3960571885108948,0.8428842425346375,-0.015985770151019096,0.0,0.4561401605606079,0.8812719583511353,-0.016187483444809914,0.0,0.43015795946121216,0.8799154758453369,-0.013649383559823036,0.0,0.39859551191329956,0.8701120018959045,-0.01501272339373827,0.0,0.3827548921108246,0.9101002812385559,-0.02400914952158928,0.0,0.43280649185180664,0.9397487044334412,-0.020796500146389008,0.0,0.4099062979221344,0.9371553659439087,-0.008942855522036552,0.0,0.38071587681770325,0.9282702803611755,-0.004854768514633179,0.0,0.3650146722793579,0.9709126949310303,-0.03279880806803703,0.0,0.40677839517593384,0.9858043193817139,-0.02504836767911911,0.0,0.38636499643325806,0.978844404220581,-0.009618091396987438,0.0,0.3632921576499939,0.9722846746444702,-0.00041558241355232894,0.0
up,0.21382258832454681,0.8909223675727844,-3.785060300742771e-07,0.0,0.2608771026134491,0.7854095697402954,-0.002771751256659627,0.0,0.33330729603767395,0.70664381980896,-0.01071985624730587,0.0,0.3859555423259735,0.6480521559715271,-0.020423531532287598,0.0,0.4086087942123413,0.5862958431243896,-0.026747947558760643,0.0,0.39952096343040466,0.7746008038520813,-0.0067680710926651955,0.0,0.4649532437324524,0.8166442513465881,-0.018866971135139465,0.0,0.4378044903278351,0.824816882610321,-0.02760986238718033,0.0,0.40650588274002075,0.814784049987793,-0.03219237178564072,0.0,0.3951371908187866,0.8447027206420898,-0.014389350078999996,0.0,0.45542532205581665,0.8806815147399902,-0.01476998906582594,0.0,0.4288276135921478,0.8816096782684326,-0.013129116967320442,0.0,0.39671045541763306,0.8726654648780823,-0.014459442347288132,0.0,0.382525771856308,0.9118981957435608,-0.022808944806456566,0.0,0.4324062764644623,0.9391356110572815,-0.019108492881059647,0.0,0.4089405834674835,0.9380974173545837,-0.007939321920275688,0.0,0.3787528872489929,0.930378794670105,-0.004048210568726063,0.0,0.36521515250205994,0.9729335308074951,-0.03198951110243797,0.0,0.4055944085121155,0.9849794507026672,-0.02354665845632553,0.0,0.3844234347343445,0.9791969656944275,-0.008008809760212898,0.0,0.3605727255344391,0.9745233654975891,0.0014698602026328444,0.0
up,0.21916800737380981,0.8908511996269226,-3.9087743175514333e-07,0.0,0.2694801688194275,0.7984225153923035,-0.0040606288239359856,0.0,0.34822025895118713,0.7237592935562134,-0.009650211781263351,0.0,0.4034584164619446,0.6683264374732971,-0.017112622037529945,0.0,0.4263598322868347,0.6094652414321899,-0.020985981449484825,0.0,0.4071994423866272,0.7973010540008545,0.0020142090506851673,0.0,0.47081518173217773,0.8363031148910522,-0.01094412337988615,0.0,0.446130633354187,0.8489564657211304,-0.02213691733777523,0.0,0.4139215350151062,0.8391386866569519,-0.027607833966612816,0.0,0.40359076857566833,0.8577848672866821,-0.003751348005607724,0.0,0.45942631363868713,0.8937109112739563,-0.003228271845728159,0.0,0.4366433620452881,0.9031332731246948,-0.0040147555992007256,0.0,0.4071007966995239,0.8942404985427856,-0.007293326780200005,0.0,0.39139679074287415,0.9174962043762207,-0.011281454935669899,0.0,0.4393444061279297,0.9453609585762024,-0.007714059669524431,0.0,0.42000705003738403,0.9495437741279602,0.0010907715186476707,0.0,0.39222708344459534,0.9402797222137451,0.003646258497610688,0.0,0.3736659586429596,0.9724463820457458,-0.01985388994216919,0.0,0.4182860255241394,0.9873106479644775,-0.011861275881528854,0.0,0.3989599645137787,0.9841558933258057,0.00224618474021554,0.0,0.37497255206108093,0.9767444133758545,0.010832231491804123,0.0
up,0.2536050081253052,0.9015212655067444,-5.885477776246262e-07,0.0,0.2965814769268036,0.8168056607246399,-0.011500072665512562,0.0,0.36909472942352295,0.7531806230545044,-0.01712561398744583,0.0,0.4303283393383026,0.7076125741004944,-0.02214735373854637,0.0,0.4642535448074341,0.655809760093689,-0.023749031126499176,0.0,0.4353616535663605,0.8216553926467896,-0.00775693217292428,0.0,0.4958186745643616,0.876903772354126,-0.02153869904577732,0.0,0.47000017762184143,0.889336109161377,-0.03239360824227333,0.0,0.4357703924179077,0.8809990882873535,-0.03753778338432312,0.0,0.42971545457839966,0.8886997103691101,-0.00811739545315504,0.0,0.48216375708580017,0.9314340949058533,-0.007177297025918961,0.0,0.46053168177604675,0.9366551637649536,-0.007188251707702875,0.0,0.43272924423217773,0.9277251958847046,-0.011143720708787441,0.0,0.41641533374786377,0.9484162330627441,-0.010483810678124428,0.0,0.4617561995983124,0.9805943369865417,-0.00940554216504097,0.0,0.44504842162132263,0.9808803796768188,-0.0021600592881441116,0.0,0.41963231563568115,0.9705671668052673,-0.00042362662497907877,0.0,0.39953112602233887,0.9974273443222046,-0.014130529016256332,0.0,0.4390973448753357,1.0190037488937378,-0.009660111740231514,0.0,0.42227429151535034,1.0137256383895874,0.0015238324413076043,0.0,0.40086668729782104,1.002064824104309,0.008467757143080235,0.0
up,0.2433028519153595,0.915924608707428,-4.164251379279449e-07,0.0,0.2904284596443176,0.8208168745040894,-0.0032845644745975733,0.0,0.3729742169380188,0.7585176825523376,-0.006431550718843937,0.0,0.43609410524368286,0.7164695858955383,-0.01158086583018303,0.0,0.46699994802474976,0.6641863584518433,-0.012972098775207996,0.0,0.4454699754714966,0.849658191204071,0.01671360619366169,0.0,0.4921446144580841,0.8933242559432983,0.011913932859897614,0.0,0.4676879644393921,0.8972764611244202,0.002192162675783038,0.0,0.43959349393844604,0.8823654651641846,-0.0038771075196564198,0.0,0.43963393568992615,0.9076330661773682,0.01269200537353754,0.0,0.4786619246006012,0.9438098669052124,0.02103174291551113,0.0,0.45717576146125793,0.9447373747825623,0.02002890035510063,0.0,0.43012166023254395,0.9325705766677856,0.015881437808275223,0.0,0.42300698161125183,0.9606908559799194,0.006542007904499769,0.0,0.4587489664554596,0.9862391948699951,0.016935881227254868,0.0,0.4405239224433899,0.9855332374572754,0.02378617227077484,0.0,0.414022296667099,0.9740083813667297,0.024006428197026253,0.0,0.40228500962257385,1.0091681480407715,-0.001107965363189578,0.0,0.4349689483642578,1.0226801633834839,0.010908316820859909,0.0,0.4171707034111023,1.0164070129394531,0.023580104112625122,0.0,0.3946632444858551,1.0068799257278442,0.03103080950677395,0.0
up,0.2396179884672165,0.9198411703109741,-3.905975916040916e-07,0.0,0.2864808440208435,0.8234075307846069,-0.0026639532297849655,0.0,0.3708009123802185,0.7603414058685303,-0.005695761181414127,0.0,0.4348055422306061,0.7170776128768921,-0.01110415905714035,0.0,0.46748822927474976,0.6642402410507202,-0.012864007614552975,0.0,0.4428689479827881,0.8497138023376465,0.018444467335939407,0.0,0.49096420407295227,0.888611912727356,0.013536703772842884,0.0,0.4674215018749237,0.8951349258422852,0.003582432633265853,0.0,0.4391750395298004,0.8848441243171692,-0.0025794075336307287,0.0,0.43799132108688354,0.9063749313354492,0.013862363994121552,0.0,0.47848498821258545,0.9411743879318237,0.021489348262548447,0.0,0.4574072062969208,0.9428304433822632,0.019952809438109398,0.0,0.42990460991859436,0.9316386580467224,0.015650248154997826,0.0,0.4220410883426666,0.9586629867553711,0.007018339354544878,0.0,0.45936012268066406,0.9841727018356323,0.016661321744322777,0.0,0.4405747652053833,0.9842027425765991,0.02318708412349224,0.0,0.4138452708721161,0.9738444089889526,0.023342054337263107,0.0,0.4022555649280548,1.0059291124343872,-0.0013424099888652563,0.0,0.43649178743362427,1.021382212638855,0.01026404183357954,0.0,0.41747578978538513,1.0153512954711914,0.02279723435640335,0.0,0.39403361082077026,1.0059303045272827,0.03009904734790325,0.0
up,0.2742644250392914,0.9098045825958252,-6.643131200689822e-07,0.0,0.313070684671402,0.819482684135437,-0.011371373198926449,0.0,0.3845793604850769,0.7642319202423096,-0.015383925288915634,0.0,0.44802290201187134,0.7280413508415222,-0.018869798630475998,0.0,0.47967496514320374,0.6769395470619202,-0.019991811364889145,0.0,0.4561498165130615,0.8464545607566833,0.002381352474913001,0.0,0.507433295249939,0.899669349193573,-0.004254872910678387,0.0,0.4791628122329712,0.9042286276817322,-0.013231567107141018,0.0,0.44860056042671204,0.8926993608474731,-0.017963269725441933,0.0,0.4492301642894745,0.9115951657295227,0.003881526179611683,0.0,0.49295729398727417,0.9501745700836182,0.010290243662893772,0.0,0.46894586086273193,0.946999728679657,0.008739166893064976,0.0,0.44064533710479736,0.9375485181808472,0.003084980184212327,0.0,0.43316569924354553,0.9674067497253418,0.0036312469746917486,0.0,0.4749163091182709,0.9931025505065918,0.009477045387029648,0.0,0.45492616295814514,0.9885625243186951,0.014634290710091591,0.0,0.4284127950668335,0.979267954826355,0.014244708232581615,0.0,0.4143744111061096,1.01056969165802,0.0022514851298183203,0.0,0.4529435634613037,1.0277025699615479,0.010709673166275024,0.0,0.4361588954925537,1.021175503730774,0.02263188362121582,0.0,0.4145119786262512,1.0134602785110474,0.029675649479031563,0.0
up,0.25620442628860474,0.9311644434928894,-3.3735818760760594e-07,0.0,0.2984924614429474,0.8252647519111633,-0.0005012775072827935,0.0,0.374239444732666,0.768024206161499,0.0020578124094754457,0.0,0.4426686465740204,0.7324857115745544,0.0029182452708482742,0.0,0.47804293036460876,0.6833213567733765,0.007350897416472435,0.0,0.44937270879745483,0.8711672425270081,0.03977024555206299,0.0,0.49773409962654114,0.9063562154769897,0.05529293417930603,0.0,0.4706156551837921,0.9004415273666382,0.055848829448223114,0.0,0.4423832595348358,0.8865697383880615,0.05414294824004173,0.0,0.44290539622306824,0.9371288418769836,0.04152338206768036,0.0,0.48156413435935974,0.9580341577529907,0.06904663145542145,0.0,0.4625004529953003,0.9499872326850891,0.07071741670370102,0.0,0.43822577595710754,0.9409338235855103,0.06522223353385925,0.0,0.4236605167388916,0.9863811135292053,0.041783690452575684,0.0,0.46179020404815674,1.0017539262771606,0.06785076856613159,0.0,0.4473762512207031,0.9941021800041199,0.07257436960935593,0.0,0.4234625995159149,0.9844666123390198,0.06788112223148346,0.0,0.4020167887210846,1.0288910865783691,0.04110616445541382,0.0,0.4363727867603302,1.035895586013794,0.06575959175825119,0.0,0.4228610694408417,1.0251224040985107,0.07893577963113785,0.0,0.4020225703716278,1.0168806314468384,0.08380521088838577,0.0
up,0.24883559346199036,0.9374818801879883,-3.442798117703205e-07,0.0,0.29351985454559326,0.8285735249519348,-0.001595658017322421,0.0,0.3712625503540039,0.7676637172698975,-0.00041590005275793374,0.0,0.4402950406074524,0.7298293709754944,-0.0004519820213317871,0.0,0.4769371747970581,0.6814224720001221,0.0032638967968523502,0.0,0.4484420716762543,0.8700006604194641,0.03349611535668373,0.0,0.495899498462677,0.9056838750839233,0.04508229345083237,0.0,0.4681984484195709,0.9002082943916321,0.0431135855615139,0.0,0.4401271641254425,0.8860797882080078,0.0403047651052475,0.0,0.4398837089538574,0.9365316033363342,0.035236671566963196,0.0,0.479519248008728,0.9584643840789795,0.059911902993917465,0.0,0.4586291015148163,0.9503646492958069,0.06104564294219017,0.0,0.43268802762031555,0.9397249817848206,0.055667150765657425,0.0,0.4193556308746338,0.988301157951355,0.035648200660943985,0.0,0.45718881487846375,1.001582145690918,0.05971309915184975,0.0,0.44059282541275024,0.9944654107093811,0.0648094192147255,0.0,0.414950430393219,0.9836022853851318,0.06079200655221939,0.0,0.39728251099586487,1.0321409702301025,0.03505491837859154,0.0,0.4311322569847107,1.0366803407669067,0.057609252631664276,0.0,0.414789080619812,1.0255935192108154,0.07106044143438339,0.0,0.3926134705543518,1.0175763368606567,0.07683811336755753,0.0
up,0.24430999159812927,0.9248397350311279,-3.9463233747483173e-07,0.0,0.2927417457103729,0.8238190412521362,-0.003567714476957917,0.0,0.3731735646724701,0.7642836570739746,-0.006362757179886103,0.0,0.4389021694660187,0.7259954810142517,-0.009885469451546669,0.0,0.4729790687561035,0.6753894090652466,-0.00989993754774332,0.0,0.4472911059856415,0.8631000518798828,0.016056600958108902,0.0,0.4937072992324829,0.89744633436203,0.019183499738574028,0.0,0.46697986125946045,0.8977479338645935,0.014333805069327354,0.0,0.43930327892303467,0.8867957592010498,0.010420899838209152,0.0,0.44048070907592773,0.9287828803062439,0.015611655078828335,0.0,0.4807676374912262,0.9539384841918945,0.03189697116613388,0.0,0.45907559990882874,0.9504708647727966,0.033369481563568115,0.0,0.43211546540260315,0.9399210810661316,0.029176238924264908,0.0,0.4222489595413208,0.9833464622497559,0.014202618040144444,0.0,0.4598808288574219,0.9998894333839417,0.03104943037033081,0.0,0.4422159492969513,0.9953951239585876,0.038192808628082275,0.0,0.41582971811294556,0.9846763610839844,0.036714062094688416,0.0,0.4014242887496948,1.0287350416183472,0.01170871127396822,0.0,0.4360646903514862,1.0356786251068115,0.027922309935092926,0.0,0.41814520955085754,1.0268326997756958,0.04153211787343025,0.0,0.3955747187137604,1.0191254615783691,0.04856546223163605,0.0
up,0.2709551155567169,0.9027141332626343,-6.340777645164053e-07,0.0,0.3083932399749756,0.8164033889770508,-0.008430277928709984,0.0,0.37877771258354187,0.7598621249198914,-0.01201183907687664,0.0,0.44130757451057434,0.7211166620254517,-0.015602213330566883,0.0,0.47387760877609253,0.6695888042449951,-0.01695745252072811,0.0,0.448760449886322,0.8433544039726257,-0.0002575358666945249,0.0,0.5055273175239563,0.8917980194091797,-0.0063737803138792515,0.0,0.47736772894859314,0.8973368406295776,-0.013007408007979393,0.0,0.4463028907775879,0.8868663311004639,-0.016279958188533783,0.0,0.44182291626930237,0.9077091217041016,-0.0004559468652587384,0.0,0.4893551468849182,0.9432613849639893,0.008239025250077248,0.0,0.46478620171546936,0.9409886598587036,0.010390140116214752,0.0,0.4375079572200775,0.9318332672119141,0.0064276582561433315,0.0,0.4258829355239868,0.9633486866950989,-0.0021034334786236286,0.0,0.46910956501960754,0.987505316734314,0.005144481547176838,0.0,0.4483848810195923,0.9825713038444519,0.01272447407245636,0.0,0.4227069318294525,0.9729187488555908,0.012979067862033844,0.0,0.4064027965068817,1.00603449344635,-0.004665670916438103,0.0,0.4454687833786011,1.0226176977157593,0.003830990521237254,0.0,0.4262169599533081,1.0147686004638672,0.016359001398086548,0.0,0.40363752841949463,1.0065522193908691,0.023216715082526207,0.0
up,0.2461019605398178,0.9303770065307617,-4.1510480741635547e-07,0.0,0.28767937421798706,0.8286195993423462,0.01066893432289362,0.0,0.36922910809516907,0.7662143707275391,0.01785114035010338,0.0,0.4352136552333832,0.7233685255050659,0.020664386451244354,0.0,0.4666341245174408,0.6740248203277588,0.026572659611701965,0.0,0.4414169192314148,0.8586529493331909,0.046720996499061584,0.0,0.4942857623100281,0.8912432789802551,0.060069214552640915,0.0,0.4684034585952759,0.8935452103614807,0.05942092835903168,0.0,0.43966230750083923,0.8851286768913269,0.05749276652932167,0.0,0.4391781985759735,0.9169278144836426,0.041803646832704544,0.0,0.4812316596508026,0.9424734711647034,0.0672401562333107,0.0,0.4600323438644409,0.9413039684295654,0.06900039315223694,0.0,0.4330930709838867,0.9347985982894897,0.06469964981079102,0.0,0.424307256937027,0.9667278528213501,0.03579239919781685,0.0,0.46405449509620667,0.9853257536888123,0.06155059114098549,0.0,0.44635435938835144,0.9829490780830383,0.06689554452896118,0.0,0.42031198740005493,0.9755472540855408,0.06289169192314148,0.0,0.4050515592098236,1.0139477252960205,0.029417533427476883,0.0,0.4397561252117157,1.0210024118423462,0.05474037304520607,0.0,0.42212289571762085,1.0134254693984985,0.06839635223150253,0.0,0.3985672891139984,1.006792426109314,0.07362232357263565,0.0
up,0.23083262145519257,0.9046523571014404,-3.947576487917104e-07,0.0,0.27780681848526,0.804514467716217,-0.00510047422721982,0.0,0.36063092947006226,0.7341206073760986,-0.007432212121784687,0.0,0.424734503030777,0.6871909499168396,-0.011593545787036419,0.0,0.45434555411338806,0.6330838799476624,-0.011969724670052528,0.0,0.421953022480011,0.8120289444923401,0.010627880692481995,0.0,0.482913076877594,0.8501361608505249,0.001156361191533506,0.0,0.45887064933776855,0.861720085144043,-0.009137152694165707,0.0,0.4276459217071533,0.853508710861206,-0.014474933966994286,0.0,0.4206588566303253,0.873774528503418,0.0070588598027825356,0.0,0.4699220061302185,0.9063652753829956,0.00940171629190445,0.0,0.4478972554206848,0.9140031933784485,0.007324603386223316,0.0,0.41980504989624023,0.908053994178772,0.003516971366479993,0.0,0.4097066819667816,0.9334597587585449,0.0010844989446923137,0.0,0.45296213030815125,0.9562700390815735,0.005590163636952639,0.0,0.4341786801815033,0.9609116315841675,0.011974851600825787,0.0,0.4065130949020386,0.9555248618125916,0.01321952324360609,0.0,0.39426735043525696,0.9879246354103088,-0.006359143182635307,0.0,0.4315338730812073,1.000428318977356,0.0017361210193485022,0.0,0.41265013813972473,0.9979320168495178,0.013285842724144459,0.0,0.3894442617893219,0.9945594668388367,0.020468730479478836,0.0
up,0.23188860714435577,0.904717206954956,-3.9047435507200134e-07,0.0,0.27675917744636536,0.8063395023345947,-0.005788422655314207,0.0,0.355864554643631,0.7358893156051636,-0.010196296498179436,0.0,0.42028167843818665,0.6884214282035828,-0.01618758775293827,0.0,0.45120978355407715,0.6336187124252319,-0.01843041554093361,0.0,0.4223400950431824,0.8129295110702515,0.0075278254225850105,0.0,0.4827025830745697,0.8454782366752625,-0.0030044701416045427,0.0,0.459786593914032,0.8578299283981323,-0.013904787600040436,0.0,0.42854008078575134,0.8526129126548767,-0.01944262534379959,0.0,0.4207514524459839,0.8744680881500244,0.0039684949442744255,0.0,0.4711464047431946,0.9046966433525085,0.006590390112251043,0.0,0.4495992064476013,0.911933422088623,0.005345419980585575,0.0,0.420770525932312,0.9053440690040588,0.0017591423820704222,0.0,0.40957435965538025,0.9331085681915283,-0.0018981453031301498,0.0,0.45418286323547363,0.9551442265510559,0.0018239557975903153,0.0,0.43566080927848816,0.9580349326133728,0.008959823288023472,0.0,0.40810927748680115,0.9521615505218506,0.010798410512506962,0.0,0.3941992223262787,0.9863943457603455,-0.009063693694770336,0.0,0.4341185390949249,0.9974706768989563,-0.0019421875476837158,0.0,0.41427749395370483,0.9942330121994019,0.01042940467596054,0.0,0.3898802399635315,0.989617109298706,0.018422942608594894,0.0
up,0.22043555974960327,0.8810087442398071,-3.860384936160699e-07,0.0,0.2694224715232849,0.7802717089653015,-0.0043935528956353664,0.0,0.3489723205566406,0.7041357159614563,-0.009287797845900059,0.0,0.40906795859336853,0.6493884325027466,-0.01571463793516159,0.0,0.4376094937324524,0.5918664932250977,-0.01819431036710739,0.0,0.4144025146961212,0.767664909362793,0.001803859486244619,0.0,0.4763122797012329,0.8177897334098816,-0.008233544416725636,0.0,0.44999563694000244,0.8300598859786987,-0.016854822635650635,0.0,0.41877061128616333,0.8186702728271484,-0.021562065929174423,0.0,0.4115702509880066,0.8351955413818359,-0.003353273496031761,0.0,0.4614747166633606,0.8771838545799255,-0.0007254548254422843,0.0,0.43552350997924805,0.8835284113883972,0.00015678101044613868,0.0,0.4051852822303772,0.8734657168388367,-0.0022815244738012552,0.0,0.39936158061027527,0.9021477103233337,-0.010118369944393635,0.0,0.4391803741455078,0.9334004521369934,-0.004028995521366596,0.0,0.4171907603740692,0.936257541179657,0.0053370120003819466,0.0,0.3879936635494232,0.9262429475784302,0.00753520242869854,0.0,0.38181036710739136,0.9642388820648193,-0.018208447843790054,0.0,0.41382932662963867,0.9822078943252563,-0.008928410708904266,0.0,0.3931143879890442,0.9780202507972717,0.004080637823790312,0.0,0.370245099067688,0.9702019691467285,0.011865481734275818,0.0
up,0.21442556381225586,0.8633702397346497,-3.636912992988073e-07,0.0,0.26459577679634094,0.7669470906257629,-0.0033667231909930706,0.0,0.34587761759757996,0.6907845735549927,-0.007941271178424358,0.0,0.4040452837944031,0.6360113620758057,-0.014580938033759594,0.0,0.4302296042442322,0.5771223306655884,-0.01745009608566761,0.0,0.405190646648407,0.7436829805374146,0.002579556545242667,0.0,0.4704570174217224,0.7928888201713562,-0.010483302175998688,0.0,0.44744640588760376,0.8069608211517334,-0.02090686745941639,0.0,0.4163362979888916,0.7996072173118591,-0.026159102097153664,0.0,0.403300940990448,0.8099163174629211,-0.004211956635117531,0.0,0.46039679646492004,0.8531296849250793,-0.006511215586215258,0.0,0.43549585342407227,0.8621798753738403,-0.007790286093950272,0.0,0.40347087383270264,0.854667067527771,-0.01012208592146635,0.0,0.39309701323509216,0.8779264092445374,-0.012673180550336838,0.0,0.43952369689941406,0.9106906056404114,-0.010455472394824028,0.0,0.41703999042510986,0.9161993861198425,-0.0010787827195599675,0.0,0.38725435733795166,0.9082242250442505,0.0025760638527572155,0.0,0.37717512249946594,0.9418131113052368,-0.02234307862818241,0.0,0.4166796803474426,0.9614273309707642,-0.014936422929167747,0.0,0.3951933681964874,0.95992511510849,-0.0012363148853182793,0.0,0.37119507789611816,0.9542827606201172,0.00755479047074914,0.0
up,0.2130715548992157,0.8642458915710449,-3.792804363911273e-07,0.0,0.26206499338150024,0.7669613361358643,-0.00301916035823524,0.0,0.34550487995147705,0.6897362470626831,-0.006140656769275665,0.0,0.4046189486980438,0.6360659599304199,-0.011262662708759308,0.0,0.4325149953365326,0.5785567760467529,-0.012449204921722412,0.0,0.40466567873954773,0.7410086393356323,0.0030806767754256725,0.0,0.47045764327049255,0.7930288910865784,-0.009878521785140038,0.0,0.4465603232383728,0.8060802817344666,-0.019410019740462303,0.0,0.4140961766242981,0.798248291015625,-0.023884523659944534,0.0,0.40236154198646545,0.8089627623558044,-0.003841163357719779,0.0,0.4625142812728882,0.8567220568656921,-0.006654540076851845,0.0,0.43690168857574463,0.8650009036064148,-0.006764178164303303,0.0,0.4031970202922821,0.8561618328094482,-0.00789507944136858,0.0,0.39164668321609497,0.8776710033416748,-0.012609908357262611,0.0,0.44090503454208374,0.914182186126709,-0.01125001348555088,0.0,0.4182717502117157,0.9192163944244385,-0.0013773012906312943,0.0,0.3879791796207428,0.9099791049957275,0.0028843346517533064,0.0,0.3756105899810791,0.941460132598877,-0.02251574583351612,0.0,0.4168485701084137,0.9637330770492554,-0.01587081328034401,0.0,0.39478492736816406,0.9621918201446533,-0.002345791319385171,0.0,0.3701840043067932,0.9545636177062988,0.006318168248981237,0.0
